longitude,latitude,magnitude,depth,year,area,cluster
105.3560181,-7.003344536,3.89806726,14.0,2021,16,1
106.7609482,-7.519901276,4.979923143,44.0,2021,11,7
107.8980331,-8.102560043,3.713460147,20.0,2021,20,2
106.1260223,-7.140376091,3.528438723,24.0,2021,9,4
107.9271545,-8.176025391,3.979108871,13.0,2021,20,2
109.8404846,-7.082163811,3.751775119,10.0,2021,23,-1
110.1401672,-8.628405571,4.440676917,20.0,2021,17,31
106.6946487,-7.537824154,3.854825931,29.0,2021,11,7
107.3226624,-8.146401405,4.776435092,13.0,2021,2,8
107.307312,-7.791908741,3.881416922,28.0,2021,8,5
105.3921509,-7.205122471,3.997184987,10.0,2021,16,1
110.9447479,-8.975031853,4.515620165,54.0,2021,7,19
107.87117,-8.134584427,3.535363678,22.0,2021,20,2
110.4165955,-7.303890705,3.515771797,10.0,2021,10,-1
110.9015961,-8.907921791,4.616485603,10.0,2021,7,19
106.7028656,-7.531396866,4.506718179,27.0,2021,11,7
112.5053406,-8.884417534,3.938733197,32.0,2021,3,9
107.2987747,-8.046300888,3.596664626,10.0,2021,8,8
112.3373032,-7.116437912,5.698094134,68.0,2021,18,-1
105.7641144,-7.606293678,4.868334607,45.0,2021,1,-1
107.2223892,-8.306553841,3.784820448,20.0,2021,2,-1
110.3653259,-8.734251022,3.579849226,10.0,2021,0,12
109.8844604,-8.982069969,3.800621208,10.0,2021,0,13
108.0674515,-8.680829048,3.799772626,10.0,2021,14,-1
107.7153397,-8.254555702,3.56882032,12.0,2021,20,2
106.58255,-7.807494164,3.946731908,10.0,2021,11,7
105.544487,-7.224920273,3.980975533,10.0,2021,16,-1
107.3799591,-6.529400349,3.657089566,3.0,2021,5,-1
109.7675934,-8.556966782,3.947919427,20.0,2021,17,29
107.6671371,-7.216941357,3.912759077,9.0,2021,15,10
106.0868912,-7.315422535,4.157303196,22.0,2021,9,4
107.8805923,-8.378222466,3.624446453,10.0,2021,22,2
110.3075333,-8.991232872,3.87445851,10.0,2021,0,12
106.0787506,-7.438473701,3.529868821,27.0,2021,1,4
113.4704895,-8.600106239,5.282913218,10.0,2021,3,-1
110.3293533,-8.830961227,3.575106732,10.0,2021,0,12
110.9375916,-8.878371239,3.870272593,10.0,2021,7,19
109.7176361,-8.593327522,3.940088746,11.0,2021,17,29
105.3999557,-7.021589756,4.804654006,11.0,2021,16,1
107.9133301,-8.186434746,3.599340931,23.0,2021,20,2
106.9130859,-7.740869045,4.265595796,19.0,2021,11,15
105.4571457,-7.210057259,3.550814675,10.0,2022,16,1
105.4648056,-7.156923771,3.891183543,10.0,2022,16,1
106.0402832,-7.527466774,3.581839287,10.0,2022,1,4
105.425499,-7.219363689,4.292615358,10.0,2022,16,1
107.8579025,-8.246340752,4.238244279,20.0,2022,20,2
105.9128036,-7.232160091,3.5266871,31.0,2022,9,4
105.2673721,-7.056485653,4.816872126,10.0,2022,16,1
112.9430008,-7.247255325,4.067807943,10.0,2022,18,-1
105.312912,-7.000191689,3.812275332,15.0,2022,16,1
105.8622589,-7.484628677,5.224525224,50.0,2022,1,4
106.0106812,-7.465238094,4.122872739,13.0,2022,1,4
105.9572144,-7.469519615,3.903261553,10.0,2022,1,4
106.8956833,-7.736458778,3.695089706,24.0,2022,11,15
106.5689392,-7.195663452,3.754389395,58.0,2022,9,-1
105.3351593,-7.121865749,3.844603917,10.0,2022,16,1
107.2981415,-7.475614548,3.937764057,10.0,2022,15,-1
108.1109924,-8.797080994,4.715974178,37.0,2022,14,-1
112.2203979,-8.602060318,3.798429914,16.0,2022,3,-1
107.9220352,-8.114245415,4.406187824,31.0,2022,20,2
105.949646,-7.635698795,3.98245146,28.0,2022,1,4
107.9053345,-8.577919006,3.998666648,23.0,2022,22,-1
105.8764191,-7.392263889,5.203588968,62.0,2022,9,4
106.716835,-7.575447559,3.964155618,32.0,2022,11,7
110.3169708,-8.840849876,3.666656696,10.0,2022,0,12
107.0427704,-8.011973381,3.508580329,10.0,2022,8,15
109.3034973,-8.744587898,4.60258127,10.0,2022,17,-1
106.0085068,-7.131900787,4.421935737,10.0,2022,9,4
105.4008331,-7.169482708,3.601584019,10.0,2022,16,1
112.8805237,-8.927942276,3.585947675,17.0,2022,3,-1
106.0589981,-7.317536831,4.778772311,17.0,2022,9,4
107.5904312,-8.402952194,4.564186563,69.0,2022,2,28
108.9235077,-8.330998421,4.183942306,40.0,2022,6,14
105.9849319,-7.196671009,5.021911401,10.0,2022,9,4
105.9564896,-7.217037201,4.133451853,10.0,2022,9,4
105.9592896,-7.234857559,4.229705375,13.0,2022,9,4
105.9701004,-7.170594215,3.82293864,10.0,2022,9,4
105.0383377,-7.281887531,3.515316383,10.0,2022,16,-1
106.0306396,-7.152282238,4.1006056,10.0,2022,9,4
105.9191284,-7.255361557,3.87381181,10.0,2022,9,4
112.0285797,-8.889674187,4.11090059,13.0,2022,3,-1
107.8583908,-8.169689178,3.977043501,20.0,2022,20,2
105.907608,-7.157306194,3.913611175,10.0,2022,9,4
107.2226257,-8.066841125,3.610721596,10.0,2022,2,8
107.7068634,-7.286866188,3.664968546,10.0,2022,15,10
106.9753265,-7.810034752,5.32989447,49.0,2022,8,15
107.0326767,-7.930000782,4.397731618,12.0,2022,8,15
107.0150757,-7.893409252,3.925683724,21.0,2022,8,15
107.2658615,-7.820407867,3.647257426,22.0,2022,8,5
105.2955627,-7.036570072,4.039970144,12.0,2022,16,1
105.9774628,-7.184356689,3.753978045,10.0,2022,9,4
105.9645157,-7.209543705,3.507274667,10.0,2022,9,4
112.4992752,-8.88683033,3.894674665,13.0,2022,3,9
105.9135208,-7.244484901,4.13513317,10.0,2022,9,4
105.9747543,-7.166952133,3.867537721,26.0,2022,9,4
105.9849625,-7.187183857,3.643985678,10.0,2022,9,4
110.1469193,-8.921719551,4.266631576,10.0,2022,0,-1
110.2132874,-8.826274872,3.671260378,10.0,2022,0,12
107.0234985,-8.016228676,3.81624195,10.0,2022,8,15
106.0381165,-7.052087784,4.891643222,15.0,2022,9,4
105.9538116,-7.204969883,5.226609561,10.0,2022,9,4
105.9750366,-7.235150814,4.501749468,10.0,2022,9,4
105.9232101,-7.241232872,3.675447779,10.0,2022,9,4
105.9728317,-7.237061501,3.647093237,10.0,2022,9,4
106.0571518,-7.380102158,4.42258128,69.0,2022,9,4
109.4341812,-8.655274391,3.52800517,10.0,2022,17,-1
109.0082703,-8.373064041,4.148716853,17.0,2022,6,14
107.9055786,-8.508946419,3.808722835,10.0,2022,22,-1
105.91082,-7.51860714,3.932750723,10.0,2022,1,4
110.9463425,-8.842272758,3.507612383,14.0,2022,7,19
105.9642181,-7.080301285,3.700230577,10.0,2022,9,4
112.5077744,-8.87799263,4.029385241,36.0,2022,3,9
106.4455261,-7.698523521,3.921496744,17.0,2022,11,7
105.3517609,-7.04117775,3.675766667,14.0,2022,16,1
109.0640869,-8.543153763,4.465346258,64.0,2022,6,21
108.2266922,-8.134965897,3.5791494,23.0,2022,20,17
106.660202,-7.436373234,4.694213962,53.0,2022,11,-1
107.4209061,-8.185885429,4.551936184,10.0,2022,2,8
109.0681076,-8.519329071,3.821730077,47.0,2022,6,21
105.9346771,-7.582324505,3.509597462,18.0,2022,1,4
111.6606522,-8.981302261,3.903304721,10.0,2022,7,-1
109.9438171,-8.071491241,4.130238265,10.0,2022,10,-1
113.0732346,-8.169104576,3.570705092,10.0,2022,3,-1
105.3228455,-7.018142223,4.014500408,5.0,2022,16,1
108.2593231,-8.136897087,4.505313132,33.0,2022,20,17
106.9586182,-7.920236111,4.248825223,10.0,2022,8,15
110.216217,-8.91884613,3.722596648,14.0,2022,0,12
106.4034424,-7.7708354,4.305384298,10.0,2022,11,7
112.4698563,-8.814850807,4.202741255,38.0,2022,3,9
112.2456284,-8.703821182,4.063312891,10.0,2022,3,-1
107.9236908,-8.144709587,4.058369366,20.0,2022,20,2
112.1110153,-6.42151165,4.430893532,10.0,2022,12,-1
109.2642517,-8.476611137,3.570136537,66.0,2022,6,3
108.685051,-8.640870094,3.641481229,10.0,2022,6,11
113.0315323,-8.957473755,4.242444302,10.0,2022,3,27
113.4088135,-8.486040115,3.556710823,10.0,2022,3,-1
110.7678833,-8.877549171,3.933220134,10.0,2022,7,-1
105.0038223,-7.491557121,3.857751776,24.0,2022,16,-1
110.4064407,-8.95964241,3.646685999,10.0,2022,0,24
108.9149551,-8.551505089,4.146110744,25.0,2022,6,14
105.9477921,-7.520710945,3.640149438,19.0,2022,1,4
111.6066437,-7.437357903,3.569278837,19.0,2022,18,-1
106.7362671,-7.50728035,3.572592695,33.0,2022,11,7
108.8406525,-8.354424477,3.617230862,24.0,2022,6,14
109.826622,-8.954257965,3.888594677,10.0,2022,0,13
109.8543854,-8.846252441,4.084438438,10.0,2022,0,13
110.0922165,-8.758163452,3.775662482,20.0,2022,0,-1
107.8540268,-8.228289604,4.466026109,30.0,2022,20,2
107.921402,-8.116915703,4.373686875,56.0,2022,20,2
105.9916687,-7.165117741,4.2461722,10.0,2022,9,4
105.9614944,-7.215809822,3.624006909,11.0,2022,9,4
108.8047485,-8.544359207,3.501351663,43.0,2022,6,14
107.334343,-8.057499886,3.60461601,26.0,2022,2,8
107.0887146,-7.920094013,3.526051954,13.0,2022,8,15
105.2496948,-7.004423618,3.838389864,10.0,2022,16,1
105.9779053,-7.809252739,3.627285802,10.0,2022,1,4
108.5081329,-8.867056847,3.76340532,14.0,2022,14,-1
107.0546494,-7.988363266,3.799575399,10.0,2022,8,15
111.2666931,-8.967695236,4.150959067,10.0,2022,7,16
111.1369019,-8.717277527,3.708178377,35.0,2022,21,-1
105.8951187,-7.820887566,3.628984903,10.0,2022,1,4
107.8761597,-8.033010483,3.712587466,24.0,2022,20,2
108.6825256,-8.490097046,4.103635234,47.0,2022,6,11
107.9034348,-8.103282928,3.930646528,29.0,2022,20,2
106.9287186,-7.898465633,3.729873866,18.0,2022,8,15
106.6267776,-7.896562099,4.294552737,10.0,2022,11,7
111.9920731,-7.746165276,3.827262846,10.0,2022,18,-1
110.3680115,-8.783272743,3.737982799,11.0,2022,0,12
110.4068451,-8.785697937,3.534232929,12.0,2022,0,12
106.1149292,-7.299637318,4.127415452,21.0,2022,9,4
107.0250473,-7.948576927,4.213035995,10.0,2022,8,15
108.2297821,-8.249490738,4.308381679,18.0,2022,20,17
112.1258392,-8.935264587,3.740621863,10.0,2022,3,-1
106.0471115,-7.693078995,4.171023499,10.0,2022,1,4
106.3672409,-7.599263668,4.076784226,49.0,2022,11,-1
109.7747955,-8.951997757,3.621942169,10.0,2022,0,13
109.6068039,-8.058548927,4.209961292,58.0,2022,10,-1
106.4324799,-7.055972099,3.928527063,10.0,2022,9,-1
110.2655869,-8.729595184,3.925168283,10.0,2022,0,12
108.5817184,-8.747912407,3.630780798,10.0,2022,14,-1
106.4360275,-7.420423985,4.364694874,33.0,2022,9,-1
112.8937225,-8.918568611,3.872890946,13.0,2022,3,-1
107.3637695,-8.117760658,4.281366086,10.0,2022,2,8
109.0193939,-8.33778286,4.680799815,22.0,2022,6,14
106.0625,-6.999808788,5.269386948,47.0,2022,9,4
106.0082321,-7.635308743,3.546719404,10.0,2022,1,4
109.8602829,-8.933672905,3.507786534,10.0,2022,0,13
106.0154266,-7.427753925,3.512286868,10.0,2022,9,4
106.0628281,-7.488830566,3.916773204,16.0,2022,1,4
106.0381851,-7.653497219,3.504983758,10.0,2022,1,4
106.0525055,-7.383111954,3.565036033,19.0,2022,9,4
109.5205307,-8.730498314,3.82445396,26.0,2022,17,-1
109.033905,-8.315292358,4.679337978,23.0,2022,6,14
106.8539886,-7.771784306,5.064924304,51.0,2022,11,15
106.8891296,-7.730682373,4.668192857,35.0,2022,11,15
110.2780304,-8.742343903,3.520675681,18.0,2022,0,12
111.7736511,-8.790781021,3.59568788,26.0,2022,7,-1
107.3276062,-8.242895126,4.860936655,10.0,2022,2,8
107.3386383,-8.19241333,5.320486972,53.0,2022,2,8
107.3644333,-8.088220596,4.244497334,30.0,2022,2,8
107.3480301,-6.775733471,3.812633097,10.0,2022,5,-1
105.3809128,-7.034598827,5.019808764,53.0,2022,16,1
107.8848038,-8.098546982,5.071355452,41.0,2022,20,2
107.0168457,-6.870993614,5.600368875,11.0,2022,5,30
107.0995789,-6.855303764,4.452734379,10.0,2022,5,30
107.092247,-6.857949734,3.652359866,10.0,2022,5,30
107.0553894,-6.829107761,3.576417269,10.0,2022,5,30
107.0631866,-6.832508564,3.524292197,10.0,2022,5,30
113.4700317,-8.845966339,3.533573729,10.0,2022,3,-1
107.0400696,-7.891100407,4.144974782,16.0,2022,8,15
107.0653763,-6.830910206,3.873684364,5.0,2022,5,30
113.5967178,-7.773600578,4.14771789,10.0,2022,18,-1
111.4101486,-8.758221626,3.601250406,10.0,2022,7,-1
112.455513,-8.86528492,3.557120527,38.0,2022,3,9
107.0484848,-6.859888554,3.505683586,10.0,2022,5,30
108.2270126,-8.23073864,4.598379494,55.0,2022,20,17
109.200676,-8.402377129,3.610071107,31.0,2022,6,3
107.0757065,-6.820449352,3.999613544,16.0,2022,5,30
107.1859741,-8.300416946,4.160817714,10.0,2022,2,-1
107.1550598,-8.327611923,3.787748664,10.0,2022,2,-1
107.9079361,-8.111111641,4.50896593,24.0,2022,20,2
107.0622635,-6.835120678,4.026386902,10.0,2022,5,30
107.9064407,-8.288903236,3.620211621,25.0,2022,20,2
106.1934967,-7.385480404,3.528724573,28.0,2022,9,4
111.4344635,-8.90086937,4.439019285,19.0,2022,7,16
106.8603134,-7.716674328,3.583680712,28.0,2022,11,15
106.723938,-7.511743069,3.593051171,32.0,2022,11,7
107.9122772,-8.085262299,3.975538552,29.0,2022,20,2
106.7303162,-7.529511929,3.868223838,30.0,2022,11,7
112.4586639,-8.829853058,3.888410849,40.0,2022,3,9
112.4816666,-8.846534729,4.784874889,34.0,2022,3,9
108.4955902,-6.981324673,3.567945091,10.0,2022,23,-1
108.0618439,-8.716366768,3.900967842,19.0,2022,14,-1
107.8972778,-8.177517891,4.535376514,29.0,2022,20,2
108.7365265,-8.472770691,3.609270411,51.0,2022,6,11
111.3818893,-8.959009171,3.528197846,11.0,2022,7,16
107.298378,-7.793924809,3.748902037,26.0,2023,8,5
107.9046707,-8.086607933,5.012925059,24.0,2023,20,2
107.2618484,-7.831590176,3.706470785,27.0,2023,8,5
107.8011703,-8.433531761,4.048385704,21.0,2023,22,2
107.9346237,-8.058512688,4.242830972,24.0,2023,20,2
109.8286591,-7.228031158,3.539636261,10.0,2023,23,-1
107.0994034,-6.797528267,4.008806802,10.0,2023,5,30
107.3442917,-6.709730148,3.679239504,10.0,2023,5,-1
107.0563278,-6.829705238,4.277390076,10.0,2023,5,30
107.5915985,-7.167421341,4.598536876,39.0,2023,15,-1
107.3145676,-6.722424984,3.708385744,10.0,2023,5,-1
108.9291534,-8.389842987,3.721039196,50.0,2023,6,14
110.9159012,-8.893703461,3.523359156,11.0,2023,7,19
107.7124786,-7.21734333,4.749515494,28.0,2023,15,10
108.5493622,-8.436614037,3.920358799,26.0,2023,22,11
106.1333771,-7.247441769,4.235957762,54.0,2023,9,4
111.1681976,-8.844966888,3.528790994,10.0,2023,7,16
107.865921,-8.074050903,3.585788229,22.0,2023,20,2
111.395668,-7.783296108,3.61671312,11.0,2023,10,-1
105.8790359,-7.381083488,5.117317549,48.0,2023,9,4
108.2538452,-6.229538918,3.626931561,10.0,2023,19,-1
109.8505859,-8.927836418,3.509606017,12.0,2023,0,13
106.6453323,-7.030189037,3.695240744,10.0,2023,5,-1
107.8297119,-8.291210175,3.671001365,11.0,2023,20,2
106.5689087,-7.697968483,3.943264747,22.0,2023,11,7
111.2457352,-8.930835724,4.298640159,64.0,2023,7,16
112.0969772,-6.160823345,3.633275637,10.0,2023,12,-1
107.2878571,-7.780095577,3.543977082,26.0,2023,8,5
106.9064407,-7.677914143,4.379193581,29.0,2023,11,15
109.7812805,-8.877307892,4.196075541,10.0,2023,0,13
112.6369934,-8.89525032,3.70245004,10.0,2023,3,-1
110.9608231,-8.824595451,3.507355503,18.0,2023,7,19
107.0458374,-6.849683285,4.047118043,10.0,2023,5,30
109.3067245,-8.843669891,4.107761261,12.0,2023,17,-1
108.3758698,-8.405701637,3.641413473,38.0,2023,22,-1
107.2685089,-7.831035614,3.884123286,50.0,2023,8,5
107.2746582,-7.786651134,3.83709711,30.0,2023,8,5
109.0429382,-8.578045845,3.500550505,58.0,2023,6,21
107.8436584,-8.434119225,5.105175101,57.0,2023,22,2
108.6334763,-8.529967308,3.843235705,49.0,2023,6,11
107.2946396,-7.783198833,3.714911583,34.0,2023,8,5
106.4750137,-7.68179369,3.71792996,22.0,2023,11,7
107.9021072,-8.004398346,3.99422989,25.0,2023,20,2
106.3700333,-7.748888016,3.914050959,49.0,2023,11,7
107.9003601,-8.093214989,3.798099165,25.0,2023,20,2
110.213562,-8.824456215,3.705343731,22.0,2023,0,12
106.6795959,-6.783224106,3.519838584,10.0,2023,5,23
107.8725052,-8.072293282,4.47033788,23.0,2023,20,2
111.1759338,-8.822834015,4.114477448,60.0,2023,7,16
109.7516708,-8.660108566,3.550916464,20.0,2023,17,-1
108.9748518,-8.366792198,4.116793169,64.0,2023,6,14
107.2809143,-8.369774818,3.813530969,10.0,2023,2,8
107.810173,-8.233411789,3.540214852,18.0,2023,20,2
105.5659943,-7.536642551,3.802665302,11.0,2023,1,-1
112.9856644,-8.973484039,4.459240959,19.0,2023,3,27
108.9000397,-8.50372982,3.70336022,23.0,2023,6,14
113.0236206,-8.94787693,3.799788597,20.0,2023,3,27
106.1341476,-7.278504848,4.008618446,64.0,2023,9,4
106.5294266,-7.805319786,3.731433937,22.0,2023,11,7
107.9116135,-8.358233452,4.631834242,10.0,2023,22,2
112.4632797,-8.86828804,3.659631324,39.0,2023,3,9
112.8665085,-6.092136383,3.816758003,10.0,2023,12,-1
107.0725555,-7.887058735,4.756580194,52.0,2023,8,15
110.6436005,-8.918636322,3.586065246,20.0,2023,0,-1
110.709343,-8.944284439,3.513133238,45.0,2023,0,-1
107.2726593,-8.103514671,4.88647835,18.0,2023,2,8
107.0556488,-6.848070145,3.534496086,10.0,2023,5,30
111.8636932,-7.099983692,3.981365793,10.0,2023,18,-1
108.6126709,-6.81676054,3.833428226,10.0,2023,23,-1
108.5615387,-6.809304237,3.784125919,10.0,2023,23,-1
112.5354614,-7.494976044,4.582403207,11.0,2023,18,-1
108.6385422,-8.482950211,3.837267158,52.0,2023,6,11
112.4558792,-8.837428093,4.706846704,33.0,2023,3,9
108.4982452,-8.327927589,3.777152209,28.0,2023,22,-1
108.9420929,-8.38692379,4.401380842,32.0,2023,6,14
109.4891586,-8.586949348,3.97980144,32.0,2023,17,-1
110.0848007,-8.603583336,3.944321798,43.0,2023,17,31
110.0734253,-8.55996418,4.533557632,43.0,2023,17,31
110.0873184,-8.619404793,3.609722527,36.0,2023,17,31
106.6280365,-6.75851965,4.178304386,10.0,2023,5,23
105.9315491,-7.659355164,4.513228216,21.0,2023,1,4
112.4598846,-8.980745316,3.795267601,33.0,2023,3,9
110.0877686,-8.537983894,4.136152328,30.0,2023,17,31
107.2718811,-7.805674076,4.043400298,27.0,2023,8,5
109.7402725,-8.957554817,3.727279289,20.0,2023,0,13
110.132019,-8.524423599,4.266262989,39.0,2023,17,31
110.1306,-8.546630859,3.563509682,64.0,2023,17,31
105.0255432,-7.45561552,3.912418919,10.0,2023,16,-1
107.524559,-8.050236702,4.386839497,50.0,2023,2,-1
111.0052719,-8.865644455,5.0081836,59.0,2023,7,19
107.9169769,-8.0583992,3.730807652,22.0,2023,20,2
112.4412003,-8.962153435,3.563797079,32.0,2023,3,9
112.3943863,-8.692650795,3.626465808,55.0,2023,3,-1
107.3613586,-8.021759987,4.100581482,55.0,2023,8,8
107.8751297,-8.749984741,4.23098505,10.0,2023,14,-1
111.7705917,-8.913992882,3.89068493,10.0,2023,7,-1
105.3524933,-7.752809525,5.863336498,50.0,2023,1,-1
107.3038254,-7.879528999,3.534894229,26.0,2023,8,5
111.0930481,-8.832949638,4.690133855,10.0,2023,7,16
111.0762253,-8.90154171,5.062699338,10.0,2023,7,16
111.1192398,-8.825140953,3.656226032,10.0,2023,7,16
111.5233688,-8.746614456,5.037984687,26.0,2023,7,-1
108.1731796,-8.263365746,4.146220395,31.0,2023,20,17
107.5359955,-7.332763672,3.867535286,10.0,2023,15,0
108.9139175,-8.45611763,4.53596729,14.0,2023,6,14
110.0567627,-8.602182388,4.260855809,25.0,2023,17,31
109.263298,-8.388604164,3.533232505,39.0,2023,6,3
107.7690048,-8.233625412,3.555302609,33.0,2023,20,2
106.9454269,-7.623600483,3.872371887,31.0,2023,11,15
109.0531693,-8.528832436,3.655818901,11.0,2023,6,21
107.1322784,-7.876349926,4.118703466,29.0,2023,8,15
111.0723877,-8.70450592,3.612292622,32.0,2023,21,-1
108.9164429,-8.445669174,3.886548153,13.0,2023,6,14
110.8283005,-8.967202187,4.047464013,66.0,2023,7,-1
107.8633728,-8.285132408,3.589739874,10.0,2023,20,2
110.8720322,-8.68563652,3.615119268,34.0,2023,21,-1
111.5570221,-7.838583469,3.521157801,7.0,2023,10,-1
108.6175613,-8.505052567,3.623766418,35.0,2023,6,11
112.4973526,-8.866129875,4.415664367,65.0,2023,3,9
112.5001984,-8.89081192,3.575941933,39.0,2023,3,9
106.7350845,-7.570750237,3.576792485,28.0,2023,11,7
106.9772873,-7.98203373,3.753317306,10.0,2023,8,15
110.7387848,-7.3351264,3.68155826,12.0,2023,10,-1
107.2851944,-8.116202354,5.437143838,57.0,2023,2,8
107.8933258,-8.119519234,3.722003455,23.0,2023,20,2
107.9328613,-8.077001572,4.426653625,28.0,2023,20,2
106.0021057,-7.421675205,4.383798589,13.0,2023,9,4
107.3570709,-8.186435699,3.711993188,24.0,2023,2,8
111.9181671,-8.954141617,4.228063976,10.0,2023,7,-1
111.795784,-8.862747192,3.51095615,34.0,2023,7,-1
106.1515427,-7.224345207,3.565915068,26.0,2023,9,4
106.5658188,-7.735222816,3.581938435,20.0,2023,11,7
106.5539474,-6.776277065,3.549465884,10.0,2023,5,23
107.2566299,-7.84133625,4.985355691,60.0,2023,8,5
108.8048553,-8.558615685,3.541554075,51.0,2023,6,14
108.3687592,-8.631943703,3.542586253,10.0,2023,14,-1
107.3490677,-8.079199791,3.678020407,22.0,2023,2,8
107.9179459,-8.111944199,4.109172593,27.0,2023,20,2
106.6504974,-7.028581619,3.623614477,5.0,2023,5,-1
105.3487701,-7.088139057,4.066306963,10.0,2023,16,1
105.3262177,-7.060792923,3.713707813,10.0,2023,16,1
107.7192307,-7.214728832,3.604202302,10.0,2023,15,10
106.5854492,-6.795464993,4.004676252,15.0,2023,5,23
107.9271317,-8.090163231,4.324033227,27.0,2023,20,2
110.4648972,-7.95630455,3.527160192,5.0,2023,10,-1
106.5382538,-6.75818634,4.590727775,35.0,2023,5,23
106.0411835,-7.274902821,4.961622036,52.0,2023,9,4
108.8585663,-7.14252758,4.555270622,10.0,2023,23,-1
108.8792114,-7.145484924,4.062907918,10.0,2023,23,-1
106.5412216,-7.701336384,3.643301709,23.0,2023,11,7
110.5295563,-8.854170799,3.727509403,13.0,2023,0,22
110.6913223,-8.958539009,3.780646708,11.0,2023,0,-1
107.2607956,-8.096161842,3.798416601,12.0,2023,2,8
106.0173416,-7.594771385,3.528452327,17.0,2023,1,4
107.8752289,-8.125782013,4.605536717,57.0,2023,20,2
107.9200211,-6.846306324,4.1343841,4.0,2023,23,-1
107.9300003,-6.854236126,4.49374798,16.0,2023,23,-1
107.9256668,-6.814092159,4.128839318,16.0,2024,23,-1
108.4879684,-8.357534409,3.947148341,35.0,2024,22,-1
107.8693085,-8.105261803,3.522025913,37.0,2024,20,2
105.3399353,-7.060954571,3.551724324,10.0,2024,16,1
108.1530762,-8.403118134,3.534564322,13.0,2024,22,6
107.9003296,-8.127890587,4.171631475,18.0,2024,20,2
110.4882431,-8.909567833,3.927254705,56.0,2024,0,22
106.5411301,-6.748921871,3.557685253,10.0,2024,5,23
107.1866608,-8.147691727,4.030270871,10.0,2024,2,8
110.8598328,-8.533441544,4.086509378,31.0,2024,21,-1
108.5264282,-8.5114851,3.786187799,10.0,2024,22,11
106.9204788,-7.784116745,3.619267376,14.0,2024,11,15
105.9810333,-7.548685551,3.575181398,16.0,2024,1,4
106.8799438,-7.703994751,4.651550303,21.0,2024,11,15
109.0348511,-8.323576927,3.634303896,20.0,2024,6,14
106.8906174,-7.655947208,3.586866592,25.0,2024,11,15
110.461525,-8.883084297,3.69400959,10.0,2024,0,22
108.4321518,-8.186513901,3.601933157,32.0,2024,20,-1
105.8743668,-7.491418362,5.737211779,24.0,2024,1,4
105.9699631,-7.5202384,5.214262348,10.0,2024,1,4
105.9068909,-7.622586727,4.388707502,10.0,2024,1,4
105.9512405,-7.536697388,3.820671547,10.0,2024,1,4
105.9127274,-7.550382137,4.279952757,13.0,2024,1,4
107.8967209,-8.495598793,3.870888591,10.0,2024,22,2
109.7644958,-8.535541534,3.591813099,27.0,2024,17,29
106.7017899,-7.536519527,4.76353034,28.0,2024,11,7
112.493103,-8.856488228,3.897278634,33.0,2024,3,9
105.9626694,-7.506042004,3.940025909,19.0,2024,1,4
107.3175812,-8.113716125,3.506290879,10.0,2024,2,8
110.6505737,-8.804676056,4.048934735,10.0,2024,0,-1
112.4894638,-8.829987526,3.905721395,34.0,2024,3,9
105.9374161,-7.504963875,4.16611175,17.0,2024,1,4
108.1307526,-8.050667763,3.947187571,46.0,2024,20,-1
108.2439194,-8.185660362,4.10147746,36.0,2024,20,17
106.8673172,-7.965764999,3.714357335,31.0,2024,8,15
106.9641647,-7.995223522,3.818597755,10.0,2024,8,15
110.8731918,-8.681512833,3.607347313,30.0,2024,21,-1
106.0434952,-7.418864727,4.29762768,20.0,2024,9,4
110.4038544,-8.941942215,3.889339265,11.0,2024,0,24
109.2173767,-8.790744781,3.866000728,10.0,2024,17,-1
109.1832657,-8.421538353,4.928128691,39.0,2024,6,3
107.9016113,-8.147999763,3.770563085,8.0,2024,20,2
112.4883347,-8.800839424,3.696040133,35.0,2024,3,9
105.3582993,-7.163173676,4.724401992,10.0,2024,16,1
105.3005676,-7.149796963,4.887119763,5.0,2024,16,1
107.9073792,-8.158675194,3.61313557,27.0,2024,20,2
105.3454666,-7.10767746,3.522048547,5.0,2024,16,1
105.3528366,-7.054034233,3.864835859,10.0,2024,16,1
107.2637863,-7.799017429,3.884153991,31.0,2024,8,5
107.3050003,-8.060635567,3.645027173,19.0,2024,2,8
111.2294235,-8.963265419,4.047434588,8.0,2024,7,16
110.9265594,-8.85858345,5.080297637,60.0,2024,7,19
106.4367676,-7.649329185,4.705077712,20.0,2024,11,7
110.8317795,-8.484692574,4.038781288,55.0,2024,21,-1
107.862236,-8.105640411,3.919824648,34.0,2024,20,2
111.2363968,-8.965432167,3.513546909,10.0,2024,7,16
109.4135284,-8.176002502,3.739231008,10.0,2024,6,-1
106.8961029,-7.722122192,4.013801322,21.0,2024,11,15
111.1575165,-8.871986389,3.616523017,10.0,2024,7,16
111.15065,-8.830367088,4.366613653,12.0,2024,7,16
112.475296,-8.806391716,3.851402759,37.0,2024,3,9
107.2706299,-7.810009956,4.000631822,23.0,2024,8,5
112.468483,-8.861890793,3.528040387,29.0,2024,3,9
107.2201462,-8.10350132,3.83315769,14.0,2024,2,8
107.8589401,-8.076317787,4.109786424,27.0,2024,20,2
107.2642441,-7.804244518,3.894420391,26.0,2024,8,5
107.8881378,-8.352178574,3.797880997,11.0,2024,22,2
107.3792114,-8.200704575,3.715040249,10.0,2024,2,8
112.4883575,-8.862904549,4.439103937,37.0,2024,3,9
109.7380829,-6.963923931,4.504230227,6.0,2024,23,-1
