,year,quarter,month,latitude,longitude,depth,magnitude,dayPeriod,earthquakeCategory,depthCategory,area,cluster1_5
5111,2023.0,2,4.0,-7.44022274,106.6716385,76.0,2.40813629,Night,Micro,Intermediate,2,0
5112,2023.0,2,4.0,-6.988555908,106.0429764,32.0,2.735077576,Dawn,Micro,Shallow,2,4
5113,2023.0,2,4.0,-8.316369057,109.0467453,36.0,2.730181431,Dawn,Micro,Shallow,3,4
5114,2023.0,2,4.0,-8.547257423,112.2694168,77.0,2.762820245,Morning,Micro,Intermediate,0,1
5115,2023.0,2,4.0,-7.434454918,106.683548,37.0,3.125990459,Afternoon,Minor,Shallow,2,4
5116,2023.0,2,4.0,-7.360218525,106.8490067,12.0,2.226470044,Evening,Micro,Shallow,2,0
5117,2023.0,2,4.0,-7.852129459,106.8161545,15.0,2.804924515,Evening,Micro,Shallow,2,0
5118,2023.0,2,4.0,-7.887205124,110.5105667,10.0,2.529153135,Evening,Micro,Shallow,0,2
5119,2023.0,2,4.0,-7.34230423,109.0297852,226.0,3.310376525,Morning,Minor,Intermediate,1,1
5120,2023.0,2,4.0,-7.517170429,107.2289124,11.0,3.196974986,Evening,Minor,Shallow,2,0
5121,2023.0,2,4.0,-7.178328037,108.3672409,207.0,3.014507684,Evening,Minor,Intermediate,1,1
5122,2023.0,2,4.0,-7.486832619,107.3484573,17.0,2.625444764,Night,Micro,Shallow,2,0
5123,2023.0,2,4.0,-7.831035614,107.2685089,50.0,3.884123286,Night,Minor,Shallow,3,0
5124,2023.0,2,4.0,-7.721929073,107.3447189,36.0,2.673776859,Night,Micro,Shallow,2,0
5125,2023.0,2,4.0,-7.786651134,107.2746582,30.0,3.83709711,Dawn,Minor,Shallow,3,4
5126,2023.0,2,4.0,-7.061717033,107.9496841,10.0,2.867212863,Morning,Micro,Shallow,1,2
5127,2023.0,2,4.0,-7.161919594,107.7984543,10.0,3.338408675,Morning,Minor,Shallow,1,2
5128,2023.0,2,4.0,-8.302862167,111.8049316,125.0,2.914332185,Afternoon,Micro,Intermediate,0,1
5129,2023.0,2,4.0,-8.040452003,107.901886,24.0,2.869218084,Evening,Micro,Shallow,3,0
5130,2023.0,2,4.0,-8.434254646,110.8536606,56.0,2.850853631,Evening,Micro,Shallow,0,2
5131,2023.0,2,4.0,-7.320505142,107.3702011,136.0,3.287178937,Dawn,Minor,Intermediate,1,1
5132,2023.0,2,4.0,-8.374229431,111.4136887,10.0,2.317786931,Evening,Micro,Shallow,0,2
5133,2023.0,2,4.0,-6.759025574,107.7231598,10.0,2.383363426,Evening,Micro,Shallow,1,2
5134,2023.0,2,4.0,-6.700297356,108.0764923,17.0,2.604852028,Evening,Micro,Shallow,1,2
5135,2023.0,2,4.0,-8.861537933,111.4430466,10.0,2.912506208,Night,Micro,Shallow,0,2
5136,2023.0,2,4.0,-8.737140656,111.2105789,38.0,2.919044523,Dawn,Micro,Shallow,0,3
5137,2023.0,2,4.0,-7.551643848,107.3089142,11.0,2.767150682,Morning,Micro,Shallow,2,0
5138,2023.0,2,4.0,-6.310174465,111.957222,643.0,6.910809748,Morning,Strong,Deep,1,1
5139,2023.0,2,4.0,-6.268619537,112.9442825,589.0,5.829758236,Morning,Moderate,Deep,0,1
5140,2023.0,2,4.0,-6.933228493,112.0431747,596.0,3.402816246,Morning,Minor,Deep,0,1
5141,2023.0,2,4.0,-8.578045845,109.0429382,58.0,3.500550505,Evening,Minor,Shallow,3,0
5142,2023.0,2,4.0,-7.432011127,107.392128,18.0,2.442738611,Dawn,Micro,Shallow,2,4
5143,2023.0,2,4.0,-7.21685648,107.5875244,10.0,2.521661166,Dawn,Micro,Shallow,1,3
5144,2023.0,2,4.0,-8.013913155,107.054306,10.0,2.755503181,Afternoon,Micro,Shallow,3,4
5145,2023.0,2,4.0,-8.050741196,107.2573318,14.0,3.303001095,Night,Minor,Shallow,3,0
5146,2023.0,2,4.0,-8.064074516,107.9397812,28.0,3.475110681,Night,Minor,Shallow,3,0
5147,2023.0,2,4.0,-8.434119225,107.8436584,57.0,5.105175101,Dawn,Moderate,Shallow,3,4
5148,2023.0,2,4.0,-6.278068066,111.7846527,631.0,4.860045058,Morning,Light,Deep,1,1
5149,2023.0,2,4.0,-8.673274994,110.4251099,30.0,3.168250021,Afternoon,Minor,Shallow,0,3
5150,2023.0,2,4.0,-8.185856819,107.3844147,14.0,3.137898611,Evening,Minor,Shallow,3,0
5151,2023.0,2,4.0,-8.210144043,107.8935394,18.0,2.991837447,Morning,Micro,Shallow,3,0
5152,2023.0,2,4.0,-8.541300774,112.9225311,121.0,3.258469987,Evening,Minor,Intermediate,0,1
5153,2023.0,2,4.0,-8.97004509,110.4170227,10.0,3.211124191,Afternoon,Minor,Shallow,0,3
5154,2023.0,2,4.0,-6.980175018,107.6058197,157.0,3.568532351,Night,Minor,Intermediate,1,2
5155,2023.0,2,4.0,-8.529967308,108.6334763,49.0,3.843235705,Morning,Minor,Shallow,3,0
5156,2023.0,2,4.0,-7.068225861,105.9220886,40.0,3.05553689,Evening,Minor,Shallow,2,0
5157,2023.0,2,4.0,-7.783198833,107.2946396,34.0,3.714911583,Dawn,Minor,Shallow,3,4
5158,2023.0,2,4.0,-7.381605148,106.2670822,19.0,2.849135385,Morning,Micro,Shallow,2,0
5159,2023.0,2,4.0,-8.172141075,107.7713394,26.0,3.14897566,Morning,Minor,Shallow,3,0
5160,2023.0,2,4.0,-7.68179369,106.4750137,22.0,3.71792996,Evening,Minor,Shallow,2,0
5161,2023.0,2,4.0,-7.355290413,112.2516556,245.0,3.926227438,Afternoon,Minor,Intermediate,0,1
5162,2023.0,2,4.0,-8.925688744,110.6235199,10.0,2.733567738,Afternoon,Micro,Shallow,0,3
5163,2023.0,2,4.0,-8.004398346,107.9021072,25.0,3.99422989,Evening,Minor,Shallow,3,0
5164,2023.0,2,4.0,-8.306164742,108.9998856,24.0,3.361980644,Afternoon,Minor,Shallow,3,4
5165,2023.0,2,4.0,-7.748888016,106.3700333,49.0,3.914050959,Dawn,Minor,Shallow,2,4
5166,2023.0,2,4.0,-8.92040062,111.3238983,28.0,3.377449897,Morning,Minor,Shallow,0,2
5167,2023.0,2,4.0,-7.486753464,106.9015656,93.0,2.887238648,Morning,Micro,Intermediate,2,0
5168,2023.0,2,4.0,-8.574102402,112.6033783,124.0,3.209401745,Afternoon,Minor,Intermediate,0,1
5169,2023.0,2,4.0,-6.740470409,106.669426,12.0,2.406663853,Morning,Micro,Shallow,1,2
5170,2023.0,2,4.0,-8.093214989,107.9003601,25.0,3.798099165,Afternoon,Minor,Shallow,3,4
5171,2023.0,2,5.0,-6.913406372,106.7470474,11.0,2.1012951,Evening,Micro,Shallow,1,2
5172,2023.0,2,5.0,-6.906838417,106.7412643,12.0,2.123418097,Evening,Micro,Shallow,1,2
5173,2023.0,2,5.0,-6.911734581,108.1893082,11.0,2.621833718,Evening,Micro,Shallow,1,2
5174,2023.0,2,5.0,-8.824456215,110.213562,22.0,3.705343731,Dawn,Minor,Shallow,0,3
5175,2023.0,2,5.0,-6.783224106,106.6795959,10.0,3.519838584,Afternoon,Minor,Shallow,1,3
5176,2023.0,2,5.0,-7.20124197,105.9194489,10.0,3.147670455,Morning,Minor,Shallow,2,0
5177,2023.0,2,5.0,-7.209338665,105.9204941,14.0,3.382121698,Morning,Minor,Shallow,2,0
5178,2023.0,2,5.0,-8.130839348,107.1923294,10.0,2.992274094,Morning,Micro,Shallow,3,0
5179,2023.0,2,5.0,-7.211906433,105.8800125,19.0,3.375652029,Afternoon,Minor,Shallow,2,4
5180,2023.0,2,5.0,-7.152371883,109.2996826,23.0,2.192591644,Afternoon,Micro,Shallow,1,3
5181,2023.0,2,5.0,-7.217735291,105.9162445,10.0,3.328165669,Dawn,Minor,Shallow,2,4
5182,2023.0,2,5.0,-6.88363409,106.2949371,41.0,2.673668973,Morning,Micro,Shallow,1,2
5183,2023.0,2,5.0,-6.261678696,106.5247955,200.0,2.882037088,Morning,Micro,Intermediate,1,1
5184,2023.0,2,5.0,-8.622098923,110.9720688,10.0,2.659957469,Evening,Micro,Shallow,0,2
5185,2023.0,2,5.0,-8.072293282,107.8725052,23.0,4.47033788,Evening,Light,Shallow,3,0
5186,2023.0,2,5.0,-6.861610889,107.0655365,15.0,2.094864402,Evening,Micro,Shallow,1,2
5187,2023.0,2,5.0,-8.822834015,111.1759338,60.0,4.114477448,Night,Light,Shallow,0,2
5188,2023.0,2,5.0,-7.170897484,107.4446945,10.0,2.589163683,Evening,Micro,Shallow,1,2
5189,2023.0,2,5.0,-8.660108566,109.7516708,20.0,3.550916464,Morning,Minor,Shallow,0,2
5190,2023.0,2,5.0,-7.812972069,109.7678299,102.0,3.95996394,Afternoon,Minor,Intermediate,3,4
5191,2023.0,2,5.0,-7.60330534,106.9954071,88.0,3.93981897,Evening,Minor,Intermediate,2,1
5192,2023.0,2,5.0,-7.797110081,106.13694,13.0,3.070934831,Evening,Minor,Shallow,2,0
5193,2023.0,2,5.0,-8.362895012,110.2957458,70.0,3.423730576,Evening,Minor,Shallow,0,2
5194,2023.0,2,5.0,-7.775035858,106.1438065,16.0,3.428831176,Dawn,Minor,Shallow,2,4
5195,2023.0,2,5.0,-5.382038116,106.0473022,280.0,4.279093468,Afternoon,Light,Intermediate,1,1
5196,2023.0,2,5.0,-7.934758186,110.1015701,20.0,2.071050588,Afternoon,Micro,Shallow,0,3
5197,2023.0,2,5.0,-8.94653511,109.9413452,11.0,3.006341348,Evening,Minor,Shallow,0,2
5198,2023.0,2,5.0,-8.366792198,108.9748518,64.0,4.116793169,Evening,Light,Shallow,3,0
5199,2023.0,2,5.0,-8.956554413,113.7255402,10.0,3.186086222,Morning,Minor,Shallow,0,2
5200,2023.0,2,5.0,-8.369774818,107.2809143,10.0,3.813530969,Evening,Minor,Shallow,3,0
5201,2023.0,2,5.0,-8.233411789,107.810173,18.0,3.540214852,Night,Minor,Shallow,3,0
5202,2023.0,2,5.0,-7.780210018,107.2507019,29.0,2.985134628,Morning,Micro,Shallow,3,0
5203,2023.0,2,5.0,-7.352237225,106.0449905,24.0,3.365099264,Night,Minor,Shallow,2,0
5204,2023.0,2,5.0,-5.867330825,106.9966202,289.0,4.308053875,Morning,Light,Intermediate,1,1
5205,2023.0,2,5.0,-7.794742584,107.2653122,23.0,3.109790439,Morning,Minor,Shallow,3,0
5206,2023.0,2,5.0,-7.41708231,107.2624969,81.0,3.157021123,Evening,Minor,Intermediate,2,1
5207,2023.0,2,5.0,-8.079514503,107.3524399,28.0,3.141164722,Evening,Minor,Shallow,3,0
5208,2023.0,2,5.0,-7.870928288,106.7701569,10.0,3.22110287,Night,Minor,Shallow,2,0
5209,2023.0,2,5.0,-7.536642551,105.5659943,11.0,3.802665302,Afternoon,Minor,Shallow,2,4
5210,2023.0,2,5.0,-7.489537239,107.400795,79.0,2.939075303,Evening,Micro,Intermediate,2,1
5211,2023.0,2,5.0,-8.156719208,107.7328873,19.0,3.430025993,Afternoon,Minor,Shallow,3,4
5212,2023.0,2,5.0,-7.308131695,110.3351364,10.0,2.76216919,Evening,Micro,Shallow,0,2
5213,2023.0,2,5.0,-8.073196411,107.9073792,25.0,3.191179674,Evening,Minor,Shallow,3,0
5214,2023.0,2,5.0,-8.973484039,112.9856644,19.0,4.459240959,Morning,Light,Shallow,0,2
5215,2023.0,2,5.0,-8.685386658,110.9701996,27.0,2.848660952,Morning,Micro,Shallow,0,2
5216,2023.0,2,5.0,-7.242228031,110.4012527,29.0,2.355670143,Morning,Micro,Shallow,0,2
5217,2023.0,2,5.0,-8.332874298,108.8678131,63.0,3.30415051,Morning,Minor,Shallow,3,0
5218,2023.0,2,5.0,-7.227183342,110.3953552,22.0,2.472327129,Afternoon,Micro,Shallow,0,3
5219,2023.0,2,5.0,-7.037191868,106.6330719,10.0,3.34435392,Afternoon,Minor,Shallow,1,3
5220,2023.0,2,5.0,-7.208764076,107.0157013,11.0,2.2320101,Morning,Micro,Shallow,1,2
5221,2023.0,2,5.0,-7.247834206,110.475441,19.0,2.399103191,Afternoon,Micro,Shallow,0,3
5222,2023.0,2,5.0,-8.652618408,109.8152618,10.0,3.033335904,Evening,Minor,Shallow,0,2
5223,2023.0,2,5.0,-8.50372982,108.9000397,23.0,3.70336022,Morning,Minor,Shallow,3,0
5224,2023.0,2,5.0,-8.94787693,113.0236206,20.0,3.799788597,Afternoon,Minor,Shallow,0,3
5225,2023.0,2,5.0,-8.605944633,112.7173691,120.0,3.229613128,Afternoon,Minor,Intermediate,0,1
5226,2023.0,2,5.0,-8.751091957,112.2360382,33.0,2.719879675,Morning,Micro,Shallow,0,2
5227,2023.0,2,5.0,-7.278504848,106.1341476,64.0,4.008618446,Evening,Light,Shallow,2,0
5228,2023.0,2,6.0,-7.942687035,107.0849228,22.0,2.659500339,Morning,Micro,Shallow,3,0
5229,2023.0,2,6.0,-6.620032787,106.0804367,77.0,3.158851824,Evening,Minor,Intermediate,1,1
5230,2023.0,2,6.0,-7.297087669,106.4996262,20.0,3.140853412,Morning,Minor,Shallow,2,0
5231,2023.0,2,6.0,-7.805319786,106.5294266,22.0,3.731433937,Morning,Minor,Shallow,2,0
5232,2023.0,2,6.0,-7.140343189,105.314888,11.0,3.366688401,Afternoon,Minor,Shallow,2,4
5233,2023.0,2,6.0,-6.874737263,106.4453201,10.0,2.372586089,Evening,Micro,Shallow,1,2
5234,2023.0,2,6.0,-8.358233452,107.9116135,10.0,4.631834242,Afternoon,Light,Shallow,3,4
5235,2023.0,2,6.0,-7.254947186,106.7029266,63.0,2.9046953,Morning,Micro,Shallow,2,0
5236,2023.0,2,6.0,-8.86828804,112.4632797,39.0,3.659631324,Dawn,Minor,Shallow,0,3
5237,2023.0,2,6.0,-6.092136383,112.8665085,10.0,3.816758003,Dawn,Minor,Shallow,0,3
5238,2023.0,2,6.0,-7.887058735,107.0725555,52.0,4.756580194,Morning,Light,Shallow,3,0
5239,2023.0,2,6.0,-6.830395699,107.1702728,10.0,1.777452722,Afternoon,Micro,Shallow,1,3
5240,2023.0,2,6.0,-8.918636322,110.6436005,20.0,3.586065246,Afternoon,Minor,Shallow,0,3
5241,2023.0,2,6.0,-8.915183067,110.9566879,18.0,3.442637788,Afternoon,Minor,Shallow,0,3
5242,2023.0,2,6.0,-8.944284439,110.709343,45.0,3.513133238,Afternoon,Minor,Shallow,0,3
5243,2023.0,2,6.0,-8.970376015,110.6949387,40.0,3.333532747,Afternoon,Minor,Shallow,0,3
5244,2023.0,2,6.0,-7.9836936,108.8470917,89.0,3.395736371,Evening,Minor,Intermediate,3,0
5245,2023.0,2,6.0,-8.103514671,107.2726593,18.0,4.88647835,Evening,Light,Shallow,3,0
5246,2023.0,2,6.0,-7.98526144,110.4354477,10.0,2.911843927,Night,Micro,Shallow,0,2
5247,2023.0,2,6.0,-6.848070145,107.0556488,10.0,3.534496086,Dawn,Minor,Shallow,1,3
5248,2023.0,2,6.0,-7.189613342,107.7429504,17.0,1.893751676,Evening,Micro,Shallow,1,2
5249,2023.0,2,6.0,-6.823834419,107.0949326,10.0,2.474104819,Evening,Micro,Shallow,1,2
5250,2023.0,2,6.0,-8.555246353,113.0343704,124.0,3.325439039,Night,Minor,Intermediate,0,2
5251,2023.0,2,6.0,-7.099983692,111.8636932,10.0,3.981365793,Night,Minor,Shallow,0,2
5252,2023.0,2,6.0,-7.961078644,107.5114365,28.0,2.875945096,Morning,Micro,Shallow,3,0
5253,2023.0,2,6.0,-8.727529526,110.7789917,31.0,2.782353236,Evening,Micro,Shallow,0,2
5254,2023.0,2,6.0,-8.935029984,110.8071136,24.0,3.499712995,Dawn,Minor,Shallow,0,3
5255,2023.0,2,6.0,-8.609060287,110.9501572,10.0,3.166596652,Afternoon,Minor,Shallow,0,3
5256,2023.0,2,6.0,-7.4987216,106.80159,23.0,3.219076621,Afternoon,Minor,Shallow,2,4
5257,2023.0,2,6.0,-7.954375744,107.0567017,40.0,3.480011449,Evening,Minor,Shallow,3,0
5258,2023.0,2,6.0,-7.448779583,106.7807388,23.0,2.664626057,Morning,Micro,Shallow,2,0
5259,2023.0,2,6.0,-6.81676054,108.6126709,10.0,3.833428226,Evening,Minor,Shallow,1,2
5260,2023.0,2,6.0,-6.809304237,108.5615387,10.0,3.784125919,Night,Minor,Shallow,1,2
5261,2023.0,2,6.0,-8.684948921,110.9152069,10.0,2.547324801,Morning,Micro,Shallow,0,2
5262,2023.0,2,6.0,-6.816441536,108.5885849,11.0,2.607676361,Morning,Micro,Shallow,1,2
5263,2023.0,2,6.0,-7.200963497,107.0213165,10.0,2.298081488,Morning,Micro,Shallow,1,2
5264,2023.0,2,6.0,-8.324661255,111.2133331,137.0,2.29310916,Evening,Micro,Intermediate,0,1
5265,2023.0,2,6.0,-6.886776447,106.7521515,105.0,2.857515213,Evening,Micro,Intermediate,1,1
5266,2023.0,2,6.0,-8.220428467,107.8156204,26.0,3.302925215,Afternoon,Minor,Shallow,3,4
5267,2023.0,2,6.0,-6.815707207,107.078537,10.0,2.411742921,Evening,Micro,Shallow,1,2
5268,2023.0,2,6.0,-6.789233208,107.0781708,10.0,2.221800989,Evening,Micro,Shallow,1,2
5269,2023.0,2,6.0,-8.058807373,107.2984695,27.0,3.005433934,Evening,Minor,Shallow,3,0
5270,2023.0,2,6.0,-8.882472038,110.7250061,10.0,2.664781513,Evening,Micro,Shallow,0,2
5271,2023.0,2,6.0,-7.494976044,112.5354614,11.0,4.582403207,Afternoon,Light,Shallow,0,3
5272,2023.0,2,6.0,-7.492621422,112.5121613,12.0,2.677005091,Afternoon,Micro,Shallow,0,3
5273,2023.0,2,6.0,-8.958909035,113.5325928,36.0,3.388051962,Evening,Minor,Shallow,0,2
5274,2023.0,2,6.0,-8.388490677,107.8439178,10.0,3.301815268,Morning,Minor,Shallow,3,0
5275,2023.0,2,6.0,-7.251283646,105.7221375,28.0,3.351967275,Afternoon,Minor,Shallow,2,4
5276,2023.0,2,6.0,-8.00777626,113.5558777,11.0,2.286229247,Night,Micro,Shallow,0,2
5277,2023.0,2,6.0,-7.605791569,107.4015884,16.0,2.930666772,Dawn,Micro,Shallow,2,4
5278,2023.0,2,6.0,-7.368925571,106.0860138,15.0,3.439672575,Morning,Minor,Shallow,2,0
5279,2023.0,2,6.0,-8.068766594,113.5671234,10.0,3.361973374,Morning,Minor,Shallow,0,2
5280,2023.0,2,6.0,-8.949463844,110.3593445,37.0,2.904306972,Evening,Micro,Shallow,0,2
5281,2023.0,2,6.0,-7.795054436,107.2805099,30.0,3.372591272,Morning,Minor,Shallow,3,0
5282,2023.0,2,6.0,-8.987832069,113.1394272,24.0,3.45615059,Afternoon,Minor,Shallow,0,3
5283,2023.0,2,6.0,-7.835148335,108.32444,126.0,3.123722619,Evening,Minor,Intermediate,3,0
5284,2023.0,2,6.0,-8.624611855,113.223526,139.0,4.325349532,Evening,Light,Intermediate,0,1
5285,2023.0,2,6.0,-8.482950211,108.6385422,52.0,3.837267158,Afternoon,Minor,Shallow,3,4
5286,2023.0,2,6.0,-8.837428093,112.4558792,33.0,4.706846704,Night,Light,Shallow,0,2
5287,2023.0,2,6.0,-8.327927589,108.4982452,28.0,3.777152209,Morning,Minor,Shallow,3,0
5288,2023.0,2,6.0,-8.045332909,107.0002594,20.0,3.402155951,Evening,Minor,Shallow,3,0
5289,2023.0,2,6.0,-8.38692379,108.9420929,32.0,4.401380842,Dawn,Light,Shallow,3,4
5290,2023.0,2,6.0,-7.994722366,107.1233902,21.0,3.056866656,Morning,Minor,Shallow,3,0
5291,2023.0,2,6.0,-7.965456963,107.0693436,16.0,3.143286938,Morning,Minor,Shallow,3,0
5292,2023.0,2,6.0,-6.861765862,107.0307693,19.0,1.767220955,Dawn,Micro,Shallow,1,3
5293,2023.0,2,6.0,-8.586949348,109.4891586,32.0,3.97980144,Morning,Minor,Shallow,3,0
5294,2023.0,2,6.0,-8.541342735,110.0602036,41.0,3.012025977,Afternoon,Minor,Shallow,0,3
5295,2023.0,2,6.0,-8.603583336,110.0848007,43.0,3.944321798,Afternoon,Minor,Shallow,0,3
5296,2023.0,2,6.0,-8.618083,110.0534363,37.0,3.354432525,Afternoon,Minor,Shallow,0,3
5297,2023.0,2,6.0,-8.644399643,110.0487137,39.0,3.088359009,Afternoon,Minor,Shallow,0,3
5298,2023.0,2,6.0,-8.55996418,110.0734253,43.0,4.533557632,Afternoon,Light,Shallow,0,3
5299,2023.0,2,6.0,-8.638960838,110.0699921,37.0,3.476935964,Afternoon,Minor,Shallow,0,3
5300,2023.0,2,6.0,-8.619404793,110.0873184,36.0,3.609722527,Afternoon,Minor,Shallow,0,3
5301,2023.0,2,6.0,-8.594569206,110.0770416,35.0,3.391029007,Afternoon,Minor,Shallow,0,3
5302,2023.0,2,6.0,-8.633798599,110.0650024,32.0,3.382363322,Evening,Minor,Shallow,0,2
5303,2023.0,3,7.0,-8.965906143,110.3709641,17.0,3.172951422,Evening,Minor,Shallow,0,2
5304,2023.0,3,7.0,-6.75851965,106.6280365,10.0,4.178304386,Evening,Light,Shallow,1,2
5305,2023.0,3,7.0,-7.38119936,107.3054657,124.0,3.270873606,Dawn,Minor,Intermediate,2,1
5306,2023.0,3,7.0,-7.746404171,107.3187866,33.0,2.573908911,Afternoon,Micro,Shallow,3,4
5307,2023.0,3,7.0,-8.523557663,111.4678497,105.0,3.629320316,Evening,Minor,Intermediate,0,1
5308,2023.0,3,7.0,-8.099110603,107.883461,23.0,2.898687565,Dawn,Micro,Shallow,3,4
5309,2023.0,3,7.0,-7.659355164,105.9315491,21.0,4.513228216,Afternoon,Light,Shallow,2,4
5310,2023.0,3,7.0,-8.980745316,112.4598846,33.0,3.795267601,Dawn,Minor,Shallow,0,3
5311,2023.0,3,7.0,-8.537983894,110.0877686,30.0,4.136152328,Evening,Light,Shallow,0,2
5312,2023.0,3,7.0,-7.56236124,106.0058212,12.0,3.024233096,Evening,Minor,Shallow,2,0
5313,2023.0,3,7.0,-7.287603855,106.4884262,48.0,3.389274527,Evening,Minor,Shallow,2,0
5314,2023.0,3,7.0,-7.805674076,107.2718811,27.0,4.043400298,Night,Light,Shallow,3,0
5315,2023.0,3,7.0,-7.573473454,106.0583344,21.0,2.986007978,Dawn,Micro,Shallow,2,4
5316,2023.0,3,7.0,-6.83627224,107.0625381,10.0,2.582042678,Afternoon,Micro,Shallow,1,3
5317,2023.0,3,7.0,-7.066286087,106.5251083,18.0,2.572025906,Morning,Micro,Shallow,2,0
5318,2023.0,3,7.0,-8.466964722,111.7027969,64.0,3.255906738,Evening,Minor,Shallow,0,2
5319,2023.0,3,7.0,-7.111731052,106.4212418,85.0,2.225572453,Evening,Micro,Intermediate,2,1
5320,2023.0,3,7.0,-7.464424133,105.9938278,13.0,3.057921628,Morning,Minor,Shallow,2,0
5321,2023.0,3,7.0,-8.268293381,107.7908478,20.0,3.472968149,Morning,Minor,Shallow,3,0
5322,2023.0,3,7.0,-7.826313972,107.2847519,28.0,3.144139366,Morning,Minor,Shallow,3,0
5323,2023.0,3,7.0,-8.957554817,109.7402725,20.0,3.727279289,Afternoon,Minor,Shallow,0,3
5324,2023.0,3,7.0,-7.751668453,107.2919006,34.0,2.484389269,Evening,Micro,Shallow,2,0
5325,2023.0,3,7.0,-6.011508465,106.1960907,265.0,3.755883865,Dawn,Minor,Intermediate,1,1
5326,2023.0,3,7.0,-8.524423599,110.132019,39.0,4.266262989,Afternoon,Light,Shallow,0,3
5327,2023.0,3,7.0,-7.338298798,106.3488922,33.0,3.435273981,Night,Minor,Shallow,2,0
5328,2023.0,3,7.0,-7.216764927,107.8532181,10.0,2.120385983,Afternoon,Micro,Shallow,1,3
5329,2023.0,3,7.0,-8.546630859,110.1306,64.0,3.563509682,Dawn,Minor,Shallow,0,3
5330,2023.0,3,7.0,-8.510136604,113.7011414,10.0,2.474341161,Evening,Micro,Shallow,0,2
5331,2023.0,3,7.0,-7.3614254,107.563324,10.0,2.125541662,Evening,Micro,Shallow,1,2
5332,2023.0,3,7.0,-7.45561552,105.0255432,10.0,3.912418919,Evening,Minor,Shallow,2,0
5333,2023.0,3,7.0,-8.629175186,112.2840424,94.0,4.117024942,Afternoon,Light,Intermediate,0,1
5334,2023.0,3,7.0,-8.050236702,107.524559,50.0,4.386839497,Evening,Light,Shallow,3,0
5335,2023.0,3,7.0,-6.77712822,106.1474609,112.0,3.442690907,Evening,Minor,Intermediate,1,1
5336,2023.0,3,7.0,-8.865644455,111.0052719,59.0,5.0081836,Afternoon,Moderate,Shallow,0,3
5337,2023.0,3,7.0,-7.306812286,105.4973221,10.0,3.428647182,Evening,Minor,Shallow,2,0
5338,2023.0,3,7.0,-8.665344238,110.9531174,45.0,3.216759766,Morning,Minor,Shallow,0,2
5339,2023.0,3,7.0,-8.0583992,107.9169769,22.0,3.730807652,Afternoon,Minor,Shallow,3,4
5340,2023.0,3,7.0,-8.962153435,112.4412003,32.0,3.563797079,Evening,Minor,Shallow,0,2
5341,2023.0,3,7.0,-7.908922195,107.3769073,29.0,3.176610955,Evening,Minor,Shallow,3,0
5342,2023.0,3,7.0,-7.626801014,105.9887695,18.0,3.074891578,Morning,Minor,Shallow,2,0
5343,2023.0,3,7.0,-8.621087074,112.4645844,120.0,3.277041955,Morning,Minor,Intermediate,0,1
5344,2023.0,3,7.0,-8.692650795,112.3943863,55.0,3.626465808,Afternoon,Minor,Shallow,0,3
5345,2023.0,3,7.0,-8.91830349,110.5207672,10.0,3.034245988,Night,Minor,Shallow,0,2
5346,2023.0,3,7.0,-8.696291924,110.0504532,15.0,3.456764384,Evening,Minor,Shallow,0,2
5347,2023.0,3,7.0,-8.588181496,110.0558472,45.0,2.908236656,Evening,Micro,Shallow,0,2
5348,2023.0,3,7.0,-8.500802994,108.6860352,59.0,3.116963622,Evening,Minor,Shallow,3,0
5349,2023.0,3,7.0,-7.714464188,106.9564133,22.0,2.465290078,Evening,Micro,Shallow,2,0
5350,2023.0,3,8.0,-8.720882416,111.062355,36.0,3.242376994,Afternoon,Minor,Shallow,0,3
5351,2023.0,3,8.0,-7.326676369,106.7073288,85.0,3.169290188,Morning,Minor,Intermediate,2,0
5352,2023.0,3,8.0,-8.57612896,112.7081451,117.0,3.164965786,Afternoon,Minor,Intermediate,0,1
5353,2023.0,3,8.0,-7.928713799,106.6950531,15.0,3.285295337,Evening,Minor,Shallow,2,0
5354,2023.0,3,8.0,-8.909856796,112.0028915,17.0,3.068005133,Morning,Minor,Shallow,0,2
5355,2023.0,3,8.0,-8.031370163,107.8964996,28.0,3.251797036,Evening,Minor,Shallow,3,0
5356,2023.0,3,8.0,-6.226593971,113.1106949,576.0,5.551568625,Night,Moderate,Deep,0,1
5357,2023.0,3,8.0,-7.36290741,107.5549011,10.0,3.226937206,Dawn,Minor,Shallow,1,3
5358,2023.0,3,8.0,-6.993602753,106.3039398,67.0,2.931443773,Dawn,Micro,Shallow,2,4
5359,2023.0,3,8.0,-7.149560928,107.4166336,21.0,1.918502437,Morning,Micro,Shallow,1,2
5360,2023.0,3,8.0,-8.021759987,107.3613586,55.0,4.100581482,Dawn,Light,Shallow,3,4
5361,2023.0,3,8.0,-7.365846634,107.5427628,10.0,2.69581132,Morning,Micro,Shallow,1,2
5362,2023.0,3,8.0,-7.956298828,110.3979568,17.0,1.488917635,Afternoon,Micro,Shallow,0,3
5363,2023.0,3,8.0,-8.013655663,107.3812408,21.0,2.779561858,Evening,Micro,Shallow,3,0
5364,2023.0,3,8.0,-7.363731384,107.5591965,10.0,2.497963424,Afternoon,Micro,Shallow,1,3
5365,2023.0,3,8.0,-6.719252586,107.3342056,10.0,2.079747334,Afternoon,Micro,Shallow,1,3
5366,2023.0,3,8.0,-8.749984741,107.8751297,10.0,4.23098505,Evening,Light,Shallow,3,0
